,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
143847,0.33899999999999997,"['Ben Platt', 'Original Broadway Cast of Dear Evan Hansen']",0.552,236810,0.6920000000000001,0,63Q9hAFTga7rqYRrAhwIyR,0.0,9,0.10400000000000001,-5.54,1,Waving Through A Window,62,2016-12-02,0.0593,144.666,0.5429999999999999,2016
153272,0.973,"['Francisco Canaro', 'Luis Diaz']",0.406,199507,0.45399999999999996,0,3OKdplss1WsO85vLmHtGls,0.27699999999999997,3,0.38299999999999995,-6.712999999999999,1,¿Puede Ser? - Remasterizado,0,1930-11-20,0.0959,147.15,0.514,1930
32771,0.9129999999999999,"['Anton Bruckner', 'Bruno Walter', 'Columbia Symphony Orchestra']",0.11900000000000001,1431360,0.0941,0,7H3Blnpi7RviQLqjzyRxQH,0.895,9,0.0823,-18.324,0,"Symphony No. 9 in D Minor, WAB 109 (Original 1894 Version): I. Feierlich, misterioso - Edition: Leopold Nowak",0,1946,0.0364,90.586,0.0349,1946
117305,0.995,['M. Khan'],0.738,208202,0.228,0,5eNImQ1w1CpAwf6zuaYkGO,0.87,4,0.256,-8.824,0,Apna Jeevan Ban Gaya,0,1931-01-01,0.132,137.513,0.727,1931
33359,0.285,['Эрнест Хемингуэй'],0.628,98500,0.35600000000000004,1,1zgXNE5ja4reGpvuLD0p4g,0.0,5,0.614,-17.965,1,Часть 19.3 - Старик и море,0,1952,0.948,168.74,0.281,1952
103452,0.0017,['Berlin'],0.49,251200,0.484,0,3Mp0s4jN8X7J74Qt6sgDXl,8.93e-05,7,0.0398,-18.35,1,The Metro,43,1982-01-01,0.0359,168.975,0.65,1982
135203,0.133,['Heavy Rain Sounds'],0.138,246000,0.955,0,68fod3VaswZIi1hGEBnaoY,0.982,1,0.7609999999999999,-17.279,1,Heavy Rain With Brown Noise,67,2017-04-19,0.0833,140.16,0.0142,2017
30711,0.9570000000000001,['Patrick Doyle'],0.24600000000000002,129053,0.073,0,08IA5pdUxV881M3pFBKepS,0.924,2,0.1,-21.086,1,Neville's Waltz,49,2005-11-09,0.0368,95.624,0.126,2005
13074,0.314,"['Zydecajun', 'Wayne Toups']",0.619,199227,0.46799999999999997,0,2SreeIsvUXOtcClD9Ljouz,0.00019099999999999998,9,0.0745,-10.185,1,Let's Fall In Love (All Over Again),29,1989-01-01,0.0297,133.77100000000002,0.298,1989
136928,0.794,['Luis Rovira'],0.6459999999999999,144196,0.493,0,2XSQafF9Wpdm3jX0TtQqiB,0.00685,7,0.102,-9.705,0,Tengo El Corazón Lleno De Ritmo,0,1947-01-12,0.0411,107.663,0.733,1947
82191,0.41200000000000003,['The Everly Brothers'],0.498,144013,0.5820000000000001,0,1MA9StLzlFftLbuqOmoWij,0.0,7,0.3720000000000001,-8.961,1,Cathy's Clown,51,1962-06-01,0.0339,119.809,0.866,1962
46160,0.506,['Jagged Edge'],0.652,268748,0.581,0,4EQIq1j1tAmK5y66a8qWtm,0.0,6,0.109,-6.855,1,Girl It's Over,38,2001-07-03,0.11900000000000001,119.941,0.5379999999999999,2001
166780,0.0205,['Janet Jackson'],0.7659999999999999,233267,0.698,0,4crZIDgFUaBoeyj2KbD5j3,0.188,8,0.34299999999999997,-8.132,1,The Knowledge,31,1989-09-19,0.0981,107.117,0.72,1989
64109,0.975,"['Ludwig van Beethoven', 'Wilhelm Backhaus']",0.319,51880,0.377,0,0HQNaFOHXN4JzCyVj7HVkV,0.951,0,0.19399999999999998,-15.663,1,"33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Variation 19: Presto",0,1955,0.0359,114.915,0.551,1955
147224,0.16,['The Beach Boys'],0.511,122040,0.631,0,64Ueng1rI2WjrCfUotc84i,0.00011899999999999999,8,0.201,-9.288,1,Hawaii (Stereo),22,1963-09-16,0.0351,146.046,0.9640000000000001,1963
26720,0.221,['Little Joe And The Latinaires'],0.305,206006,0.226,0,4Oe3xC74uFb0tqkYHjyzAc,7.65e-06,5,0.35100000000000003,-10.89,1,Recuerdas Querido Amigo,14,1965-01-01,0.0303,184.581,0.292,1965
76039,0.0416,['Modest Mouse'],0.48100000000000004,284280,0.805,0,2ZnzsAZKhVqJh9UUC0xec5,0.0,2,0.205,-6.295,1,All Night Diner,33,2000-01-18,0.265,170.605,0.5760000000000001,2000
122728,0.302,['Stryper'],0.446,247600,0.4320000000000001,0,66POKxMki5FryEYtHBZ5GZ,0.006679999999999999,3,0.17,-11.194,1,Honestly,42,1986-01-01,0.0268,79.85600000000002,0.129,1986
127428,0.657,['Chorus'],0.687,42200,0.7859999999999999,0,3lcNhcu2buwxLMMRh0AF3K,0.892,10,0.23,-8.789,1,Yoo Hoo (Extended Version),0,1939,0.142,125.215,0.444,1939
95287,0.517,['Annie Lennox'],0.3720000000000001,291333,0.57,0,2Pn5gvVioma5LHPxgEBBmD,2.57e-06,3,0.141,-7.305,1,"No More ""I Love You's""",65,1995,0.0305,179.907,0.23399999999999999,1995
109988,0.9229999999999999,['Charlie Mariano'],0.611,177867,0.122,0,092znfzVfrRdPjn13cZFNe,0.303,0,0.0822,-10.954,1,I Should Care - 2013 Remastered Version,3,1953,0.0674,135.07,0.37799999999999995,1953
36745,0.0324,['New Order'],0.59,396840,0.9059999999999999,0,3y6UNT1bb2eYblTWFT4n77,0.0246,4,0.099,-6.085,0,State of the Nation,30,1986-09-29,0.0501,116.041,0.728,1986
115365,0.0137,"['Santana', 'Chad Kroeger']",0.595,222440,0.8440000000000001,0,5Hv1QAbRWrUSUHaT0CmnMS,0.0,7,0.23399999999999999,-4.678,1,Into the Night (feat. Chad Kroeger),59,2007-09-25,0.0331,127.98100000000001,0.603,2007
164663,0.287,['Fleetwood Mac'],0.405,257827,0.35600000000000004,0,1K3L55HIhx61FIn173umta,0.0025800000000000003,2,0.125,-8.962,1,I've Lost My Baby,22,1968-08-23,0.0533,168.537,0.282,1968
49326,0.929,['Sarah Vaughan'],0.43,147884,0.395,0,5TnFIErKgKtNl0AAFNoFrB,0.0,5,0.0926,-8.869,0,Let's Call The Whole Thing Off,12,1957-01-01,0.0829,117.195,0.322,1957
65246,0.52,['? & The Mysterians'],0.608,98040,0.701,0,2OFLNihLjoH4pubiYMf4xu,0.00025299999999999997,2,0.213,-8.016,1,Don't Tease Me,16,1966,0.0523,71.785,0.898,1966
58534,0.00778,['Bachman-Turner Overdrive'],0.498,346000,0.6859999999999999,0,2Di6Ux5GGd9uvhkUSDfFb3,0.0161,9,0.0547,-10.863,1,Give It Time,25,1973-12-01,0.036000000000000004,119.929,0.8690000000000001,1973
4623,0.41600000000000004,['Emmylou Harris'],0.545,171800,0.21,0,087tt0dhMQVyosWG3pkSKI,0.000263,10,0.0619,-20.59,1,Timberline,33,1985-01-14,0.0294,80.925,0.797,1985
145309,0.983,['Carla Boni'],0.44,194064,0.15,0,3i2ioYomYCTZMSXwaa2j16,0.0013599999999999999,5,0.40399999999999997,-12.190999999999999,1,Ti scrivo e piango,0,1942-11-23,0.0364,104.55,0.5870000000000001,1942
40499,0.9490000000000001,"['Giuseppe Verdi', 'Gino Marinuzzi', 'Bruno Erminero', ""Coro dell'EIAR di Torino"", 'Maria Caniglia', ""Orchestra Sinfonica dell'EIAR di Torino""]",0.26899999999999996,267040,0.23600000000000002,0,7d4PYz3ZWQTIATXcPfAeRD,0.047,11,0.667,-14.870999999999999,1,"Verdi : La forza del destino : Act 2 ""Madre, pietosa Vergine"" [Leonora, Chorus]",0,1942,0.0913,78.169,0.14400000000000002,1942
39960,0.303,"['Anuel AA', 'Zion']",0.79,192000,0.858,0,4CbANooTL2aTHzJZqQ0Uvk,0.0,2,0.61,-2.78,1,Hipócrita,70,2018-07-17,0.0471,92.05,0.79,2018
13252,0.65,['Gloria Estefan'],0.643,242627,0.43,0,5x9MJycRilBm2SNavzt9yF,0.0,4,0.41700000000000004,-11.694,1,Coming Out of the Dark,32,1991-01-29,0.0447,131.846,0.475,1991
103011,0.0216,['Linda Ronstadt'],0.7120000000000001,220800,0.535,0,6GXnW8Dd8zWsXoPrElcTGr,0.000174,1,0.0702,-8.072000000000001,1,"Poor, Poor Pitiful Me",43,1977,0.0295,128.16899999999998,0.527,1977
142835,0.415,['Freddie Jackson'],0.7140000000000001,244227,0.613,0,5khdtdMlbBjPIKDZ44yK5k,0.0,1,0.0598,-6.6270000000000024,1,Rock Me Tonight (For Old Times Sake),51,2006-01-01,0.0381,143.933,0.524,2006
153706,0.9690000000000001,"['Ludwig van Beethoven', 'Staatskapelle Berlin']",0.289,506640,0.182,0,6gM6sRZjG7q701l9FYCOmD,0.8170000000000001,7,0.111,-19.174,1,Symphony No. 5 in C Minor Op. 67: III Allegro,0,1941,0.0395,91.133,0.209,1941
160717,0.000242,"['Flux Pavilion', 'Childish Gambino']",0.624,245091,0.83,1,2BTPW7osibjN9gFDRY4mYN,1.4000000000000001e-05,11,0.306,-5.018,0,Do or Die (feat. Childish Gambino),54,2013-01-25,0.121,145.14600000000004,0.4320000000000001,2013
9030,0.9640000000000001,"['Igor Stravinsky', 'Concertgebouworkest', 'Eduard van Beinum']",0.342,204533,0.371,0,4jsROCwFLktrUe3dF89mLY,0.435,1,0.731,-13.237,0,Le Chant du Rossignol - Poème symphonique: 2. Marche chinoise,0,1948-01-01,0.0456,147.609,0.22899999999999998,1948
89935,0.995,"['Vasanti', 'Khursheed Bano']",0.616,170293,0.0698,0,13aAVJ9QFGuyGAmljnSDeV,0.7490000000000001,5,0.258,-16.247,1,Yeh Thandi Hawayen,0,1941-01-01,0.0873,72.646,0.6759999999999999,1941
118879,0.995,['Arvind Pandya'],0.632,201758,0.134,0,1l5FDiXXMHoN4JKbasr1iO,0.0642,4,0.10400000000000001,-12.594000000000001,0,Panchhi Thayun Ghor Andhar,0,1947-12-02,0.309,68.354,0.634,1947
78518,0.973,"['Tommy Dorsey', 'Duke Ellington']",0.4320000000000001,182120,0.461,0,71SxKog2t1yfpQ6LTkEXjC,0.755,6,0.114,-12.228,1,The Minor Goes Muggin',4,1925,0.0533,178.09799999999996,0.604,1925
149079,0.988,"['Johann Sebastian Bach', 'Glenn Gould']",0.324,132640,0.285,0,6AAsNisZwKxgJUmMHOAYAO,0.768,2,0.168,-17.995,0,"Goldberg Variations, BWV 988: Variation 21 Canone alla Settima",40,1981,0.0422,90.265,0.9620000000000001,1981
85949,0.3,['Britney Spears'],0.7509999999999999,211160,0.8340000000000001,0,6naxalmIoLFWR0siv8dnQQ,1.77e-05,1,0.355,-5.444,0,Oops!...I Did It Again,78,2000-05-16,0.0437,95.053,0.894,2000
83669,0.0707,['Talking Heads'],0.721,261413,0.521,0,1i6N76fftMZhijOzFQ5ZtL,0.005520000000000001,2,0.127,-8.123,1,Psycho Killer - 2005 Remaster,73,1977-09-16,0.0612,123.118,0.9420000000000001,1977
112093,0.506,['Dan Fogelberg'],0.65,198133,0.732,0,3dwSjp4LuPQfQeO0UZLsfB,4.68e-06,2,0.0601,-14.004000000000001,1,Part of the Plan,35,1974,0.0356,144.47299999999996,0.838,1974
150613,0.304,['La Makina'],0.8540000000000001,232133,0.912,0,2BnphYbwrZvdrGnc1A9kUe,7.670000000000001e-05,10,0.142,-2.87,0,Nadie Se Muere,47,1997-10-21,0.12300000000000001,129.688,0.882,1997
123569,0.675,['Dave Alvin'],0.425,290613,0.547,0,4Dm0OK7V5hNvWsZtB3nQsr,0.0039,3,0.0985,-12.412,1,King Of California,46,1994-05-01,0.0322,133.19799999999998,0.68,1994
29089,0.239,['Maranatha! Praise Band'],0.596,196162,0.38,0,0Dp46uUKcVESAiAQ9g3Au6,6.57e-05,8,0.114,-13.470999999999998,1,"Lord, I Lift Your Name On High",37,1989-01-01,0.026000000000000002,84.072,0.452,1989
80823,0.784,['Kishore Kumar'],0.429,350200,0.779,0,1dnPiFI2HJnUyRL8ZOpXr9,0.0,2,0.244,-5.771,0,Haal Kya Hai Dilon Ka,10,1948-09-24,0.21899999999999997,97.885,0.804,1948
111782,0.314,['Three Dog Night'],0.52,206360,0.392,0,0mkRIQZWFIdNPoIlr0owYd,0.000656,5,0.0943,-15.915999999999999,1,An Old Fashioned Love Song,40,1971,0.0349,101.053,0.7440000000000001,1971
154510,0.5429999999999999,['Lola Flores'],0.5579999999999999,145371,0.715,0,0igjOXsBwJYqkAnBxyPojv,0.00225,6,0.39399999999999996,-9.506,0,Tanto Tienes Tanto Vales,1,1951-01-01,0.141,118.515,0.804,1951
99568,0.8240000000000001,['Lead Belly'],0.6759999999999999,164754,0.267,0,2VZM24CApZ6xAJmkSpO76p,0.0,6,0.195,-12.309000000000001,1,Redbird,0,1943,0.133,117.72200000000001,0.9640000000000001,1943
32499,0.508,['Эрнест Хемингуэй'],0.636,106800,0.11800000000000001,1,3eaFtDoMEntH2s4hK9Rhqh,0.0,0,0.214,-17.94,1,Часть 141.2 - По ком звонит колокол,0,1940,0.951,167.76,0.682,1940
160358,0.0451,['Beyoncé'],0.6920000000000001,217280,0.727,0,4qwT6ISA0clmfsFSTjd9Hb,1.94e-06,6,0.0568,-4.562,1,Why Don't You Love Me,48,2009-11-20,0.0868,136.87,0.745,2009
89805,0.975,['周璇'],0.633,160333,0.12,0,7GkLVwqKwnXxVEizKBVGCm,2.9199999999999998e-05,2,0.21899999999999997,-12.616,1,春之晨,4,1940-02-01,0.0325,83.84100000000002,0.826,1940
81748,0.385,['Bobby Darin'],0.645,131720,0.943,0,40fD7ct05FvQHLdQTgJelG,0.0,0,0.37,-1.526,1,Splish Splash,60,1958,0.0393,147.768,0.965,1958
131888,0.922,['Odette Quesada'],0.349,204507,0.2,0,5Y8CbBzxyzLiB7SfwuvKrA,3.79e-05,0,0.124,-15.878,1,Friend of Mine,48,1984,0.0304,129.683,0.16899999999999998,1984
118058,0.986,"['Francisco Canaro', 'Ernesto Fama']",0.62,161880,0.297,0,23hBHlI5meBQ4qOAdsH3fX,0.00618,1,0.24600000000000002,-7.856,0,Lo Pasao...Paso - Remasterizado,0,1939-01-28,0.0543,122.57600000000001,0.679,1939
167105,0.0397,"['Kenny G', 'Aaron Neville']",0.507,297733,0.452,0,0XyJW5i0GSBrKAzs0c2jr1,0.0,7,0.045,-12.089,1,Even If My Heart Would Break,44,1992-11-17,0.0563,157.855,0.318,1992
25019,0.981,['Yves Montand'],0.405,196160,0.0767,0,5j2cqC6d99tPbqzYfJhEfY,0.00193,0,0.139,-23.169,1,Fleur De Seine,0,1948-01-01,0.106,83.18299999999998,0.28,1948
13422,3.620000000000001e-05,['Screaming Trees'],0.18600000000000005,274973,0.8640000000000001,0,0VutyLEoI1f7HzWLQ9LF4Y,1.0800000000000003e-05,5,0.127,-6.0120000000000005,1,Dollar Bill,39,1992,0.0556,83.682,0.223,1992
73379,0.0935,['Leo Kottke'],0.405,157467,0.16699999999999998,0,1TyoGw0PmdrlQCMHVakhHN,0.9179999999999999,4,0.13,-20.746,1,The Tennessee Toad,17,1974-01-01,0.0335,85.48299999999998,0.168,1974
82880,0.0727,['The Isley Brothers'],0.376,169293,0.67,0,3ZxfehzRtB3oJcBuxWXFZQ,2.52e-06,10,0.0718,-9.273,1,It's Your Thing,61,1969-08-21,0.0854,185.503,0.8370000000000001,1969
128968,0.516,['Charles Mingus'],0.485,516427,0.11900000000000001,0,1aHOkWweWwX26IhOY26yvC,0.8320000000000001,8,0.7020000000000001,-28.090999999999998,1,Percussion Discussion,13,1955,0.075,112.32,0.153,1955
57855,0.698,['The Silvertones'],0.812,162040,0.6409999999999999,0,184bm4ADn3l0zO4yKfwGPQ,0.000103,7,0.0638,-8.607999999999999,1,True Confession,21,1966,0.0392,123.12299999999999,0.98,1966
46522,0.276,['Macklemore'],0.579,263267,0.746,0,61hJaUtcgY2buPeBZz4jq7,0.0,5,0.0955,-3.6260000000000003,1,Hold Your Head Up,47,2005-01-01,0.381,80.81,0.4920000000000001,2005
57031,0.542,"['Francisco ""Charro"" Avitia']",0.644,171280,0.516,0,32GaDkMD5oMK5UYy3764VE,1.08e-06,2,0.259,-5.335,1,Pajarillo de la Sierra,9,1958-01-12,0.0381,131.157,0.8959999999999999,1958
100419,0.988,['Isaac Asimov'],0.537,1469283,0.59,0,56kPugwocKrSsN51AOZOBZ,3.4e-05,10,0.349,-11.85,0,Pebble In The Sky (Radio Drama),8,1951,0.92,86.54,0.35100000000000003,1951
97113,0.36,['Prince Royce'],0.757,206933,0.711,0,6cJLfIqwh0tCKRjYM3WpZ5,0.0,1,0.121,-4.643,0,Darte un Beso,69,2013-10-08,0.0349,139.96200000000002,0.8170000000000001,2013
41143,0.99,['Mukesh'],0.623,255667,0.19699999999999998,0,2ZYOtERlZ1nHIRidx9Hdok,3.81e-05,6,0.0579,-17.207,1,Dil Tujhe Diya Tha Rakhne Ko,2,1951-12-31,0.0314,103.961,0.71,1951
12219,0.924,['John Barry'],0.0914,368773,0.155,0,0yWDaKOFVtbBztfEGE8TLH,0.838,0,0.102,-18.33,1,A Day Together - Somewhere In Time/Soundtrack Version,26,1980-01-01,0.0359,83.973,0.0635,1980
59798,0.0028399999999999996,['Drivin N Cryin'],0.418,156200,0.965,0,3Xd2F9rWUmeIPxcRxDl456,0.0,2,0.0498,-10.949000000000002,1,Scarred But Smarter,22,1986-01-01,0.306,169.984,0.41600000000000004,1986
22750,0.258,['Marcela Gandara'],0.631,239240,0.484,0,4TynzfSJz8lmrxmN1MZ09E,1.9699999999999998e-05,11,0.157,-6.935,1,Mas Que Un Anhelo,52,2006-10-19,0.0322,127.921,0.285,2006
123079,0.0095,['Pixies'],0.308,84227,0.941,0,1yuwn054ErrOWqjjk51ldD,0.165,9,0.11199999999999999,-10.243,1,Crackity Jones,45,1989-04-17,0.131,148.276,0.37,1989
25478,0.9109999999999999,['Geeta Dutt'],0.45899999999999996,200467,0.308,0,1aCd7E7BYCEMX4hJEAxzGW,0.00317,8,0.153,-9.54,1,Daman Na Chhuda Yun Door Na Kar,0,1953-12-01,0.05,107.796,0.632,1953
124893,6.81e-06,['Five Finger Death Punch'],0.452,202560,0.996,1,2UPgm4O9SMP4gate9cSY3w,1.99e-06,9,0.22,-2.342,1,Back for More,50,2007-10-11,0.114,152.01,0.168,2007
154603,0.894,"['Johann Sebastian Bach', 'Jo Vincent', 'Concertgebouworkest', 'Willem Mengelberg']",0.237,113840,0.24600000000000002,0,0gfO1OWXf5qFmKAcbobHK6,0.102,7,0.12,-17.206,1,"St. Matthew Passion, BWV 244 - Part One: No.12 Recitative (Soprano): ""Wiewohl mein Herz in Tränen schwimmt""",0,1952-01-01,0.0434,110.395,0.0578,1952
149684,0.0207,"[""Guns N' Roses""]",0.387,202693,0.9890000000000001,1,2WVWmSXw34CnnUBcR24jcZ,1.12e-05,8,0.126,-6.182,1,It's So Easy,44,1987-07-29,0.163,150.763,0.21600000000000005,1987
12926,0.98,"['Robert Billig', 'Various Artists']",0.405,123893,0.0194,0,017qw1VvmhERzB7ZCfOZZH,3.54e-05,0,0.0916,-24.86,0,Turning,29,1987-05-11,0.0494,132.257,0.359,1987
120012,0.777,['Billie Holiday'],0.23399999999999999,269667,0.205,0,3cxsbR45aJapa001BxlGYL,0.00223,7,0.306,-16.224,0,But Beautiful,25,1958-06,0.0361,89.40100000000002,0.174,1958
160500,0.0762,['Washed Out'],0.505,266093,0.861,0,2teUG0CMsLXoPgXNObEVm0,0.0844,9,0.309,-6.864,1,Amor Fati,49,2011-07-12,0.10400000000000001,100.959,0.504,2011
138971,0.409,['Gordon Lightfoot'],0.5670000000000001,179573,0.5579999999999999,0,543CllCGNZPHPkKCgFQyY1,0.0,8,0.14,-9.131,1,Crossroads,31,1967-04-01,0.0397,119.791,0.78,1967
3864,0.11900000000000001,['Queen'],0.833,208827,0.616,0,5OwtHpyNpt5bo9OvTuIvZt,0.008620000000000001,0,0.0657,-6.846,1,Fun It - Remastered 2011,27,1978-11-10,0.29600000000000004,113.87700000000001,0.835,1978
147003,0.6829999999999999,['Lee Konitz'],0.465,481267,0.275,0,2r4g8y2QYw6ywKSdo3mEDN,0.0235,7,0.17600000000000002,-16.493,1,I'll Remember April,14,1961-01-01,0.0655,135.856,0.597,1961
135172,0.000997,['Ghostemane'],0.787,140038,0.727,1,0wxwXyrJYHyGUKlBaCIhgp,0.0017,1,0.376,-7.194,1,Squeeze,68,2017-09-05,0.265,141.52,0.21,2017
17653,0.787,['Les Paul'],0.6859999999999999,121933,0.467,0,1vIvbme6bX3YfykoG8Up5E,0.628,2,0.27899999999999997,-9.562999999999999,1,South,4,1955-01-01,0.059000000000000004,79.172,0.87,1955
75601,0.345,['Cowboy Mouth'],0.512,197933,0.7559999999999999,0,4kb9vQ86JXst7S2U7iN40a,0.0,6,0.155,-5.767,0,Jenny Says,30,1996-01-01,0.0391,153.743,0.722,1996
111324,0.516,['The Rolling Stones'],0.544,161187,0.812,0,0l49BLiXUhHD2A92ONuQ7k,0.0031,9,0.11,-11.190999999999999,1,Doncha Bother Me,38,1966-04-15,0.0592,123.26899999999999,0.7829999999999999,1966
155214,0.0122,['Billy Vaughn'],0.493,135573,0.5529999999999999,0,208AWUBNXKWdXSsaAQUd1X,0.0558,1,0.303,-14.06,1,Brazil,24,1958-01-01,0.0302,97.169,0.925,1958
70936,0.875,"['Giuseppe Verdi', 'Arturo Toscanini']",0.48100000000000004,100027,0.145,0,4n0MOFb90uEhP1f7ikLdA3,0.0,4,0.395,-18.394000000000002,0,Aida: Nel fiero anelito di nuova guerra,0,1949,0.0491,106.19,0.429,1949
47874,0.32299999999999995,['Paulo Londra'],0.767,258639,0.7090000000000001,0,6FyRXC8tJUh863JCkyWqtk,0.0,1,0.0676,-4.47,1,Adan y Eva,76,2018-11-05,0.336,171.993,0.72,2018
52559,0.00235,['Kingdom Come'],0.359,217867,0.8220000000000001,0,0NTyT1N6f9AOkJAFQ2MSKD,0.0005480000000000001,9,0.10099999999999999,-11.509,0,Do You Like It,35,1989-01-01,0.039,162.399,0.7490000000000001,1989
133841,0.885,['Regina Spektor'],0.217,292400,0.305,0,6zJms3MX11Qu1IKF44LoRW,0.00271,1,0.201,-9.495,1,Us,52,2004-08-17,0.0321,82.848,0.12,2004
143942,0.8320000000000001,['Snoh Aalegra'],0.593,194303,0.287,0,3pEGNvJWWAfDSuUrQjEpEV,0.000128,2,0.10400000000000001,-11.495999999999999,1,Fool For You,67,2017-10-20,0.0631,149.761,0.23800000000000002,2017
15990,0.866,['Rhys Lewis'],0.531,229557,0.26899999999999996,0,5UqivtkoiPTXrJu6GIt1mh,0.0,1,0.11599999999999999,-10.6,1,No Right To Love You - Acoustic,70,2018-05-18,0.0406,84.186,0.52,2018
122956,0.89,['Enya'],0.48700000000000004,190682,0.0733,0,2VHND0umapOD58DZcogUwX,0.8759999999999999,1,0.111,-28.256,1,River,38,1988,0.0432,70.73,0.3670000000000001,1988
30936,0.00168,['Kelly Clarkson'],0.514,217293,0.91,0,24y3tSyLdRbpVsKhQrR2oj,0.00187,7,0.22399999999999998,-2.978,0,Never Again,46,2007,0.0714,145.907,0.47200000000000003,2007
21025,0.0274,['Sheena Easton'],0.818,301373,0.8079999999999999,0,6pvIzUyq2yxvIEIK8i6hRs,0.0,7,0.0592,-8.536,0,The Lover In Me,32,1988-11-01,0.0467,115.221,0.9309999999999999,1988
57483,0.8640000000000001,['Charles Mingus'],0.466,586893,0.24,0,68o1MMPsKjFssvJf7EjPVK,0.27699999999999997,8,0.14800000000000002,-12.573,1,Peggy's Blue Skylight,12,1962,0.0355,107.527,0.34700000000000003,1962
148099,0.93,['Lou Reed'],0.667,260507,0.222,0,30CWW0G4o9bkAWY1cp91OK,0.000363,10,0.109,-12.525,1,Goodnight Ladies,41,1972-12-01,0.0444,88.699,0.593,1972
59518,0.00859,['Robert Plant'],0.613,317853,0.691,0,16XSlJgt45XYFZejGTNe0n,0.0359,2,0.0586,-8.922,1,Wreckless Love - 2006 Remaster,25,1983,0.0378,112.94200000000001,0.5660000000000001,1983
15161,0.0388,"['Webbie', 'Lil Phat']",0.6659999999999999,246587,0.7979999999999999,1,3pLug72Uot4h9reQBJKL3S,0.0,1,0.256,-4.603,1,Lovin' U Is Wrong,46,2010-11-23,0.158,148.005,0.602,2010
8875,0.789,"['Nathan Lane', 'Matthew Broderick']",0.531,214827,0.489,0,5b0ngzx8zuz8qt1vBXkbDo,0.0,10,0.366,-11.682,1,"We Can Do It (from ""The Producers"")",2,1947,0.368,95.25299999999999,0.512,1947
26026,0.784,['B.B. King'],0.47,177560,0.5479999999999999,0,4v2PwSEboaxhzvjNPc10Dj,7.58e-05,2,0.0863,-6.653,1,Tomorrow Is Another Day,9,1958-01-01,0.13699999999999998,72.66,0.589,1958
59811,0.0831,['Cyndi Lauper'],0.534,264827,0.6609999999999999,0,0f17rvzJpcpsExCaswyW2J,0.000217,1,0.0962,-13.962,0,Maybe He'll Know,34,1986-10-14,0.0302,167.563,0.868,1986
47003,0.00318,['Manafest'],0.522,203147,0.971,0,0U2Lb5cOaUJ6tBl8oQTZhV,8.69e-06,7,0.344,-3.0789999999999997,1,No Plan B,50,2010-09-01,0.0983,128.05100000000002,0.5329999999999999,2010
73862,0.0227,['First Choice'],0.59,440173,0.88,0,0eR2I2d18fU80A4X9z61dO,0.0132,10,0.28600000000000003,-9.289,0,Double Cross,23,1978,0.171,117.741,0.632,1978
45741,0.107,['Wu-Tang Clan'],0.726,214827,0.599,1,28uZLk1NszbSLOlJoBfgLu,0.0,6,0.785,-7.4979999999999976,0,Dog Sh*t,38,1997-06-03,0.307,92.162,0.753,1997
46445,0.0468,['Underoath'],0.483,261457,0.504,0,3oLullgZ9FsDo6O93nppku,0.0,11,0.109,-9.033,0,"Some Will Seek Forgiveness, Others Escape",40,2004-01-01,0.0329,135.018,0.0808,2004
127388,0.738,['Kriszta Kovats'],0.342,193573,0.33299999999999996,0,3E6HTrdSO3XLQ3jrD9fM0e,0.00023199999999999997,7,0.121,-14.388,1,My Bonnie (Sung in Hungarian),0,1939-07-01,0.033,103.59299999999999,0.522,1939
292,0.988,['Marianne Oswald'],0.626,196840,0.052000000000000005,0,5EnN9J6MwBszuNOWMiBRgS,4.64e-06,6,0.107,-19.774,0,Jeu De Massacre,0,1935,0.087,85.68299999999998,0.354,1935
50661,0.529,['Dave Mason'],0.649,181162,0.402,0,1W5DqvSFb62bnbxz7CGWJE,0.0,7,0.193,-14.532,1,Just A Song,19,1970-01-01,0.0525,99.476,0.621,1970
60992,0.88,['Capcom Sound Team'],0.2,56733,0.0783,0,6u4G0ODRV9gzAoyinK1KAD,0.862,1,0.107,-25.035999999999998,0,Secure Place,40,1998-01-29,0.038,65.34,0.26,1998
119738,0.736,"['The Channels', 'Earl Lewis']",0.478,147737,0.636,0,1QxvBeVgQstuJNpFPakTvk,0.0,6,0.29100000000000004,-6.557,1,Bye Bye Baby,19,1956-03-01,0.0331,93.48299999999999,0.813,1956
62381,5.39e-06,['Asking Alexandria'],0.285,216640,0.995,1,5wzV35hpLeZCz9aBSAWBcY,0.000231,0,0.28800000000000003,-1.695,0,"Someone, Somewhere",49,2011-04-05,0.0939,160.025,0.08800000000000001,2011
43443,0.53,['Van Morrison'],0.431,350973,0.29,0,6EyNFBwkPkiZqZlVz7lCQl,0.000131,0,0.0773,-13.392000000000001,1,Twilight Zone - Alternative Take,26,1974-02,0.0377,94.236,0.16,1974
78561,0.8959999999999999,['Fats Waller'],0.746,189520,0.156,0,67lHQA6eJXtHPwha1PXvJl,0.000521,0,0.7090000000000001,-16.504,1,Sugar Rose,11,1926,0.0471,127.875,0.536,1926
